latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-0.4364,-91.4902,320.41,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.83,2.72,N
-0.44141,-91.4914,308.97,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,294.62,3.05,N
-0.44186,-91.48856,312.49,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,294.74,3.05,N
-0.44688,-91.48974,339.76,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,298.73,3.05,N
-0.44733,-91.48689,316.06,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.97,3.64,N
-0.44778,-91.48405,318.95,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,296.47,3.64,N
-0.45325,-91.48238,321.41,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,296.16,11.38,N
-0.45189,-91.49095,310.17,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,293.68,2.07,N
-0.45235,-91.48807,316.6,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,296.12,8.47,N
-0.4528,-91.48524,319.33,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.67,8.47,N
-0.45781,-91.48647,349.47,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,296.92,8.47,N
-0.45827,-91.48352,352.9,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,302.9,11.38,N
-0.45873,-91.48064,322.83,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.89,11.38,N
-0.45917,-91.47781,318.69,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.36,3.66,N
-0.46328,-91.48472,355.11,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,304.53,14.02,N
-0.46373,-91.48186,322.41,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.48,14.02,N
-0.46465,-91.47609,321.47,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,297.75,11.1,N
-0.46509,-91.47324,351.55,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.53,5.24,N
-0.46283,-91.48763,316.83,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,291.86,5.74,N
-0.46419,-91.47898,315.43,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,296.0,11.1,N
-0.46555,-91.47034,309.17,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,292.73,5.24,N
-0.46877,-91.48295,367.0,0.33,0.56,2024-04-18,657,N21,VIIRS,h,2.0NRT,304.43,14.02,N
-0.46922,-91.48006,355.29,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,298.62,11.1,N
-0.46968,-91.47716,367.0,0.33,0.56,2024-04-18,657,N21,VIIRS,h,2.0NRT,298.28,11.1,N
-0.47013,-91.47429,342.25,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,297.48,5.24,N
-0.47059,-91.47138,321.41,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,294.96,5.24,N
-0.4674,-91.49164,304.62,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,291.35,5.74,N
-0.46786,-91.48871,304.64,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,291.23,5.74,N
-0.46832,-91.4858,316.4,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,293.41,14.02,N
-0.47105,-91.46846,312.52,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,294.84,2.78,N
-0.47381,-91.48394,367.0,0.33,0.56,2024-04-18,657,N21,VIIRS,h,2.0NRT,299.94,19.19,N
-0.47427,-91.48103,349.99,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,303.12,22.28,N
-0.47472,-91.47813,367.0,0.33,0.56,2024-04-18,657,N21,VIIRS,h,2.0NRT,305.03,22.28,N
-0.47518,-91.47523,367.0,0.33,0.55,2024-04-18,657,N21,VIIRS,h,2.0NRT,300.74,18.82,N
-0.47564,-91.47231,367.0,0.33,0.55,2024-04-18,657,N21,VIIRS,h,2.0NRT,296.95,18.82,N
-0.47336,-91.48682,317.68,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,291.78,19.19,N
-0.4761,-91.46938,310.54,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,293.9,3.46,N
-0.47655,-91.46646,305.16,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,292.58,3.46,N
-0.47976,-91.47914,351.02,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,300.19,22.28,N
-0.48023,-91.47616,367.0,0.33,0.55,2024-04-18,657,N21,VIIRS,h,2.0NRT,308.76,18.82,N
-0.48069,-91.47323,367.0,0.33,0.55,2024-04-18,657,N21,VIIRS,h,2.0NRT,298.18,18.82,N
-0.48115,-91.47031,321.09,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.84,3.46,N
-0.48161,-91.46737,314.47,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,294.63,3.46,N
-0.48207,-91.46444,309.91,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,293.72,2.13,N
-0.48482,-91.48004,322.69,0.33,0.56,2024-04-18,657,N21,VIIRS,n,2.0NRT,292.49,19.95,N
-0.48528,-91.4771,367.0,0.33,0.55,2024-04-18,657,N21,VIIRS,h,2.0NRT,304.61,24.85,N
-0.48574,-91.47415,367.0,0.33,0.55,2024-04-18,657,N21,VIIRS,h,2.0NRT,293.84,24.85,N
-0.4862,-91.47122,310.5,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,293.47,4.29,N
-0.48666,-91.46828,306.27,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,292.62,4.29,N
-0.48758,-91.4624,309.34,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,293.92,3.2,N
-0.48803,-91.45948,309.97,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,293.9,1.78,N
-0.49034,-91.47799,367.0,0.33,0.55,2024-04-18,657,N21,VIIRS,h,2.0NRT,298.04,24.85,N
-0.4908,-91.47504,343.59,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,305.91,24.85,N
-0.49171,-91.46919,325.37,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,294.74,4.29,N
-0.49125,-91.47212,317.58,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,293.04,4.29,N
-0.49585,-91.47595,367.0,0.33,0.55,2024-04-18,657,N21,VIIRS,h,2.0NRT,294.05,7.22,N
-0.49676,-91.47011,367.0,0.33,0.55,2024-04-18,657,N21,VIIRS,h,2.0NRT,296.28,7.5,N
-0.4954,-91.47886,307.19,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,291.63,7.22,N
-0.49631,-91.47303,317.83,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,294.3,7.5,N
-0.49722,-91.46719,306.67,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,291.72,3.28,N
-0.50179,-91.47117,332.24,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,294.39,7.5,N
-0.50225,-91.46821,322.37,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,292.24,3.28,N
-0.50023,-91.47253,349.84,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.39,10.14,N
-0.50071,-91.46957,353.55,0.33,0.55,2024-04-18,657,N21,VIIRS,n,2.0NRT,295.67,11.5,N
-0.48359,-91.47507,367.0,0.41,0.37,2024-04-18,1936,N21,VIIRS,h,2.0NRT,303.87,21.46,D
-0.47514,-91.46523,332.25,0.41,0.37,2024-04-18,1936,N21,VIIRS,n,2.0NRT,293.0,2.54,D
-0.4757,-91.46887,339.65,0.41,0.37,2024-04-18,1936,N21,VIIRS,n,2.0NRT,293.05,5.36,D
-0.47231,-91.46941,340.12,0.41,0.37,2024-04-18,1936,N21,VIIRS,n,2.0NRT,296.28,5.36,D
-0.46893,-91.46996,337.19,0.41,0.37,2024-04-18,1936,N21,VIIRS,n,2.0NRT,297.85,4.87,D
-0.45291,-91.4979,298.05,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.24,3.28,N
-0.45388,-91.49181,302.02,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.63,3.04,N
-0.45482,-91.48581,297.9,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.92,3.04,N
-0.45866,-91.50625,300.56,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.8,3.28,N
-0.45962,-91.50012,307.78,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.14,3.28,N
-0.46059,-91.494,310.64,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.89,3.04,N
-0.46155,-91.48787,303.77,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.68,3.04,N
-0.4625,-91.48185,305.45,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.21,3.64,N
-0.46344,-91.47587,302.54,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.61,3.64,N
-0.46926,-91.4837,367.0,0.71,0.75,2024-04-19,637,N21,VIIRS,h,2.0NRT,289.79,28.58,N
-0.4702,-91.47768,354.12,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,289.39,28.58,N
-0.47116,-91.4716,330.1,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,288.56,16.37,N
-0.46541,-91.5082,302.04,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.84,2.51,N
-0.46637,-91.50206,305.53,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.41,2.51,N
-0.46733,-91.49599,307.54,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.44,5.99,N
-0.4683,-91.48977,314.35,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.46,5.99,N
-0.47606,-91.48529,328.21,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.82,28.58,N
-0.47701,-91.4792,367.0,0.71,0.75,2024-04-19,637,N21,VIIRS,h,2.0NRT,291.21,28.58,N
-0.47797,-91.47305,340.72,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,289.28,16.37,N
-0.47218,-91.51003,303.94,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,285.96,2.51,N
-0.47316,-91.50379,304.21,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.27,2.51,N
-0.47412,-91.49763,299.0,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.73,5.99,N
-0.47509,-91.49147,302.46,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.6,5.99,N
-0.47894,-91.46685,313.67,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.93,16.37,N
-0.45403,-91.49304,303.16,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.86,7.09,N
-0.45502,-91.48704,300.13,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.89,3.77,N
-0.45872,-91.50745,299.33,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.84,2.57,N
-0.45973,-91.50134,306.7,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.96,3.48,N
-0.46073,-91.49522,310.7,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.27,3.48,N
-0.46174,-91.4891,305.89,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.96,11.9,N
-0.46273,-91.48305,306.94,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.32,11.9,N
-0.46371,-91.47705,304.02,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.72,20.34,N
-0.46947,-91.48492,352.02,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,288.91,11.9,N
-0.47047,-91.47881,367.0,0.71,0.75,2024-04-19,637,N21,VIIRS,h,2.0NRT,289.72,20.34,N
-0.47147,-91.47276,336.21,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,288.82,20.34,N
-0.46547,-91.50936,300.64,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.49,2.57,N
-0.46648,-91.50322,305.17,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.89,3.48,N
-0.46747,-91.49718,306.0,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.21,3.48,N
-0.46847,-91.49103,310.38,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.18,11.9,N
-0.47248,-91.46658,302.7,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.8,6.71,N
-0.47726,-91.48041,367.0,0.71,0.75,2024-04-19,637,N21,VIIRS,h,2.0NRT,289.96,25.67,N
-0.47828,-91.47419,345.13,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,289.56,25.67,N
-0.47929,-91.46801,324.51,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,288.03,9.02,N
-0.47224,-91.51118,300.7,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.13,2.96,N
-0.47326,-91.50493,306.07,0.72,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,286.68,2.36,N
-0.47426,-91.49878,299.42,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.3,2.36,N
-0.47527,-91.49262,300.89,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.24,4.93,N
-0.47627,-91.48651,312.47,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.53,4.93,N
-0.48408,-91.48184,325.73,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.57,25.67,N
-0.48509,-91.47562,367.0,0.71,0.75,2024-04-19,637,N21,VIIRS,h,2.0NRT,289.8,25.67,N
-0.48108,-91.50027,302.16,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.1,2.36,N
-0.48209,-91.49406,300.36,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.29,4.93,N
-0.48308,-91.48796,308.59,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.33,4.93,N
-0.48612,-91.46931,307.98,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.71,9.02,N
-0.48713,-91.46312,302.61,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.61,9.02,N
-0.49192,-91.47699,367.0,0.71,0.75,2024-04-19,637,N21,VIIRS,h,2.0NRT,290.94,18.64,N
-0.49293,-91.47076,332.17,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,288.22,17.38,N
-0.48991,-91.48937,302.66,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.23,5.37,N
-0.49091,-91.48321,307.03,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.48,18.64,N
-0.49873,-91.47842,344.02,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.91,18.64,N
-0.49971,-91.47239,333.08,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,288.24,17.38,N
-0.49773,-91.48462,299.93,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.36,18.64,N
-0.50073,-91.46608,305.76,0.71,0.75,2024-04-19,637,N21,VIIRS,n,2.0NRT,287.44,17.38,N
-0.43906,-91.49064,301.7,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.87,5.67,N
-0.46158,-91.47365,311.28,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,285.94,5.82,N
-0.46245,-91.46789,301.26,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,285.63,2.87,N
-0.46904,-91.46838,303.98,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.32,2.64,N
-0.47559,-91.46908,308.3,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.51,2.64,N
-0.48128,-91.47544,338.97,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,285.62,8.92,N
-0.48042,-91.48103,309.15,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,285.42,8.92,N
-0.48213,-91.46986,304.29,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,285.93,3.43,N
-0.48298,-91.46431,307.73,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,287.19,3.43,N
-0.48781,-91.47628,335.91,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.73,8.92,N
-0.48867,-91.47071,309.21,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.96,3.43,N
-0.48952,-91.46514,301.59,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.64,3.43,N
-0.49038,-91.45956,303.35,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,287.28,3.38,N
-0.49434,-91.47712,341.92,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,287.31,20.7,N
-0.49521,-91.47148,339.75,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,287.91,7.44,N
-0.49607,-91.46591,301.61,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.49,7.44,N
-0.50178,-91.47212,322.83,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.81,7.44,N
-0.50263,-91.46661,313.87,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.4,7.44,N
-0.43233,-91.49104,300.47,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.3,2.92,N
-0.43899,-91.49098,301.61,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.69,4.98,N
-0.44655,-91.48524,300.13,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.91,4.7,N
-0.46166,-91.47395,312.03,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.18,3.06,N
-0.46257,-91.4682,300.87,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.32,3.06,N
-0.46916,-91.46867,304.24,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.76,1.8,N
-0.47572,-91.46934,308.84,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.78,1.8,N
-0.48137,-91.47566,332.26,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,285.57,6.04,N
-0.48048,-91.48125,307.14,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,285.54,13.2,N
-0.48226,-91.47012,304.91,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,285.95,6.04,N
-0.48315,-91.46456,308.01,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,287.02,2.4,N
-0.48791,-91.47648,339.79,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.66,6.04,N
-0.4888,-91.47092,309.87,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,287.18,6.04,N
-0.48969,-91.46537,301.2,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,286.71,2.4,N
-0.4906,-91.45972,303.14,0.62,0.71,2024-04-19,818,N21,VIIRS,n,2.0NRT,287.0,2.4,N
-0.49667,-91.47431,367.0,0.46,0.39,2024-04-19,1917,N21,VIIRS,h,2.0NRT,325.37,204.38,D
-0.48426,-91.47261,320.36,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,290.5,9.25,N
-0.50018,-91.46424,303.77,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,290.17,2.33,N
-0.49778,-91.47969,307.69,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,290.74,13.44,N
-0.49938,-91.4694,345.55,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,293.08,44.59,N
-0.49858,-91.47456,338.49,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,302.4,44.59,N
-0.49461,-91.46877,333.73,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,290.86,44.59,N
-0.4938,-91.47392,353.7,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,300.63,44.59,N
-0.493,-91.4791,328.99,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.12,13.44,N
-0.48983,-91.46811,307.12,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,290.77,9.25,N
-0.48903,-91.47328,336.83,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.51,9.25,N
-0.48824,-91.47841,338.45,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.86,37.2,N
-0.48586,-91.46229,307.48,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.4,3.9,N
-0.39401,-91.51596,300.16,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,287.55,3.18,N
-0.39499,-91.5097,313.35,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,289.59,3.18,N
-0.40669,-91.49689,315.74,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.69,5.98,N
-0.41151,-91.49712,312.02,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.68,4.07,N
-0.41237,-91.49168,313.79,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,293.94,3.44,N
-0.41718,-91.49195,314.5,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.59,3.44,N
-0.41804,-91.48648,310.73,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,293.49,3.44,N
-0.422,-91.49222,314.28,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.27,9.9,N
-0.42286,-91.4868,310.39,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,293.21,9.9,N
-0.42682,-91.49246,325.46,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,291.72,9.9,N
-0.42767,-91.48712,332.95,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.77,9.9,N
-0.43164,-91.49273,305.66,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,291.61,2.8,N
-0.43248,-91.48743,312.24,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.78,2.8,N
-0.43729,-91.48775,307.49,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.99,2.8,N
-0.44209,-91.48814,313.93,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,293.4,4.14,N
-0.4469,-91.48853,312.98,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.19,4.14,N
-0.44774,-91.48325,312.83,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,293.93,3.59,N
-0.42272,-91.49361,308.61,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.95,8.46,N
-0.42353,-91.48818,316.14,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.55,14.32,N
-0.42834,-91.4885,343.72,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,295.38,14.32,N
-0.43315,-91.48882,315.46,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,293.97,3.0,N
-0.43796,-91.48915,312.66,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,293.82,3.0,N
-0.44275,-91.48955,317.25,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.53,5.28,N
-0.44835,-91.48466,318.95,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,295.35,5.28,N
-0.45315,-91.48507,318.71,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,295.32,4.03,N
-0.45396,-91.47977,306.42,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.15,4.09,N
-0.45875,-91.48023,321.39,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.59,4.09,N
-0.45795,-91.4855,312.53,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.85,4.03,N
-0.46275,-91.48588,320.82,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,292.6,6.06,N
-0.46355,-91.48071,317.3,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,291.27,8.19,N
-0.46435,-91.47543,319.8,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,293.56,8.19,N
-0.46834,-91.48113,348.62,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.41,8.19,N
-0.46754,-91.48637,311.7,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,291.34,6.06,N
-0.46915,-91.47585,316.52,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,290.05,8.19,N
-0.47313,-91.48166,345.57,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,307.71,42.01,N
-0.47393,-91.47647,339.33,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,294.55,42.01,N
-0.47232,-91.48691,316.54,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,290.67,7.47,N
-0.4779,-91.48228,328.41,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,291.36,42.01,N
-0.4787,-91.47709,355.12,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,300.97,42.01,N
-0.47709,-91.48753,305.36,0.57,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,290.61,7.47,N
-0.4795,-91.47193,303.11,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,289.68,4.1,N
-0.48347,-91.47776,350.26,0.58,0.52,2024-04-20,758,N21,VIIRS,n,2.0NRT,302.24,37.2,N
-0.4773,-91.47137,331.75,0.61,0.53,2024-04-20,1900,N21,VIIRS,n,2.0NRT,291.37,5.49,D
-0.47459,-91.47876,339.84,0.44,0.39,2024-04-21,739,N21,VIIRS,n,2.0NRT,319.63,31.83,N
-0.39316,-91.51138,327.6,0.44,0.38,2024-04-21,739,N21,VIIRS,n,2.0NRT,290.08,3.43,N
-0.40998,-91.49608,319.75,0.44,0.38,2024-04-21,739,N21,VIIRS,n,2.0NRT,295.02,2.75,N
-0.41062,-91.49205,310.36,0.44,0.38,2024-04-21,739,N21,VIIRS,n,2.0NRT,295.49,2.75,N
-0.41351,-91.49651,303.25,0.44,0.38,2024-04-21,739,N21,VIIRS,n,2.0NRT,291.99,1.98,N
-0.41415,-91.49249,316.76,0.44,0.38,2024-04-21,739,N21,VIIRS,n,2.0NRT,296.41,1.98,N
-0.41479,-91.48846,315.11,0.44,0.38,2024-04-21,739,N21,VIIRS,n,2.0NRT,297.66,2.17,N
